dataset,csv_bytes,rows,cols,codec,bytes,ratio_vs_csv,enc_mbs,dec_mbs
opendata_fire_and_rescue_formal_classroom_trainin_jc4q-e3ez.csv,757236,4793,6,orc+snappy,102853,7.3623,583.95,1820.1
opendata_fire_and_rescue_formal_classroom_trainin_jc4q-e3ez.csv,757236,4793,6,orc+zlib,73508,10.3014,318.05,1001.6
opendata_fire_and_rescue_formal_classroom_trainin_jc4q-e3ez.csv,757236,4793,6,orc+zstd,72412,10.4573,543.57,1798.46
opendata_fire_and_rescue_formal_classroom_trainin_jc4q-e3ez.csv,757236,4793,6,parquet+brotli,76062,9.9555,4.81,588.27
opendata_fire_and_rescue_formal_classroom_trainin_jc4q-e3ez.csv,757236,4793,6,parquet+gzip,82408,9.1889,188.13,722.49
opendata_fire_and_rescue_formal_classroom_trainin_jc4q-e3ez.csv,757236,4793,6,parquet+snappy,101318,7.4739,501.2,22.62
opendata_fire_and_rescue_formal_classroom_trainin_jc4q-e3ez.csv,757236,4793,6,parquet+zstd,76634,9.8812,58.72,1136.75
opendata_fire_and_rescue_formal_classroom_trainin_jc4q-e3ez.csv,757236,4793,6,polypress,39615,19.1149,2.09,220.26
opendata_fire_and_rescue_formal_classroom_trainin_jc4q-e3ez.csv,757236,4793,6,polypress+brotli,39842,19.006,,
opendata_fire_and_rescue_formal_classroom_trainin_jc4q-e3ez.csv,757236,4793,6,polypress+zstd,45153,16.7704,,
opendata_fire_and_rescue_formal_classroom_trainin_jc4q-e3ez.csv,757236,4793,6,polypress-turbo,39641,19.1023,3.61,214.08
opendata_fire_and_rescue_formal_classroom_trainin_jc4q-e3ez.csv,757236,4793,6,xz -9e,43848,17.2696,3.29,129.36
opendata_fire_and_rescue_formal_classroom_trainin_jc4q-e3ez.csv,757236,4793,6,zstd -19,49005,15.4522,4.16,186.09
opendata_fire_and_rescue_formal_classroom_trainin_jc4q-e3ez.csv,757236,4793,6,zstd -22,48961,15.4661,3.06,175.57
opendata_fire_and_rescue_formal_classroom_trainin_jc4q-e3ez.csv,757236,4793,6,zstd -3,73276,10.334,104.49,190.84
data_tlc_new_driver_application_status_dpec-ucu7.csv,781228,4237,12,brotli -q11,25986,30.0634,0.93,158.49
data_tlc_new_driver_application_status_dpec-ucu7.csv,781228,4237,12,bzip2 -9,18669,41.8463,11.03,72.52
data_tlc_new_driver_application_status_dpec-ucu7.csv,781228,4237,12,feather+lz4,234610,3.3299,1593.73,2751.22
data_tlc_new_driver_application_status_dpec-ucu7.csv,781228,4237,12,feather+zstd,131042,5.9617,1018.56,1817.36
data_tlc_new_driver_application_status_dpec-ucu7.csv,781228,4237,12,gzip -9,34326,22.7591,43.36,347.4
data_tlc_new_driver_application_status_dpec-ucu7.csv,781228,4237,12,lz4 -9,45311,17.2415,55.26,293.59
data_tlc_new_driver_application_status_dpec-ucu7.csv,781228,4237,12,orc+snappy,81574,9.5769,353.63,988.75
data_tlc_new_driver_application_status_dpec-ucu7.csv,781228,4237,12,orc+zlib,46616,16.7588,270.8,747.59
data_tlc_new_driver_application_status_dpec-ucu7.csv,781228,4237,12,orc+zstd,49034,15.9324,320.3,851.09
data_tlc_new_driver_application_status_dpec-ucu7.csv,781228,4237,12,parquet+brotli,29148,26.8021,15.44,555.28
data_tlc_new_driver_application_status_dpec-ucu7.csv,781228,4237,12,parquet+gzip,32395,24.1157,232.23,708.17
data_tlc_new_driver_application_status_dpec-ucu7.csv,781228,4237,12,parquet+snappy,42080,18.5653,549.88,22.88
data_tlc_new_driver_application_status_dpec-ucu7.csv,781228,4237,12,parquet+zstd,28860,27.0696,111.46,821.44
data_tlc_new_driver_application_status_dpec-ucu7.csv,781228,4237,12,polypress,17122,45.6271,3.04,300.81
data_tlc_new_driver_application_status_dpec-ucu7.csv,781228,4237,12,polypress+brotli,16898,46.232,,
data_tlc_new_driver_application_status_dpec-ucu7.csv,781228,4237,12,polypress+zstd,19423,40.2218,,
data_tlc_new_driver_application_status_dpec-ucu7.csv,781228,4237,12,polypress-turbo,17144,45.5686,18.86,261.2
data_tlc_new_driver_application_status_dpec-ucu7.csv,781228,4237,12,xz -9e,25140,31.0751,4.32,158.11
data_tlc_new_driver_application_status_dpec-ucu7.csv,781228,4237,12,zstd -19,27193,28.729,3.18,220.94
data_tlc_new_driver_application_status_dpec-ucu7.csv,781228,4237,12,zstd -22,27193,28.729,2.64,206.46
data_tlc_new_driver_application_status_dpec-ucu7.csv,781228,4237,12,zstd -3,55658,14.0362,121.2,263.3
datos_código_único_de_medicamentos_en_trámite_vgr4-gemg.csv,788499,1607,29,brotli -q11,33800,23.3284,1.24,210.03
datos_código_único_de_medicamentos_en_trámite_vgr4-gemg.csv,788499,1607,29,bzip2 -9,33762,23.3546,18.38,72.94
datos_código_único_de_medicamentos_en_trámite_vgr4-gemg.csv,788499,1607,29,feather+lz4,296970,2.6551,858.12,2047.8
datos_código_único_de_medicamentos_en_trámite_vgr4-gemg.csv,788499,1607,29,feather+zstd,174810,4.5106,546.83,1016.35
datos_código_único_de_medicamentos_en_trámite_vgr4-gemg.csv,788499,1607,29,gzip -9,104908,7.5161,30.71,322.47
datos_código_único_de_medicamentos_en_trámite_vgr4-gemg.csv,788499,1607,29,lz4 -9,93282,8.4529,53.66,261.52
datos_código_único_de_medicamentos_en_trámite_vgr4-gemg.csv,788499,1607,29,orc+snappy,159942,4.9299,254.11,869.4
datos_código_único_de_medicamentos_en_trámite_vgr4-gemg.csv,788499,1607,29,orc+zlib,111323,7.083,155.3,407.69
datos_código_único_de_medicamentos_en_trámite_vgr4-gemg.csv,788499,1607,29,orc+zstd,111557,7.0681,203.7,668.8
datos_código_único_de_medicamentos_en_trámite_vgr4-gemg.csv,788499,1607,29,parquet+brotli,59102,13.3413,6.6,466.79
datos_código_único_de_medicamentos_en_trámite_vgr4-gemg.csv,788499,1607,29,parquet+gzip,63202,12.4759,160.1,477.02
datos_código_único_de_medicamentos_en_trámite_vgr4-gemg.csv,788499,1607,29,parquet+snappy,82862,9.5158,460.81,26.2
datos_código_único_de_medicamentos_en_trámite_vgr4-gemg.csv,788499,1607,29,parquet+zstd,60291,13.0782,30.37,623.41
datos_código_único_de_medicamentos_en_trámite_vgr4-gemg.csv,788499,1607,29,polypress,30471,25.877,3.16,211.67
datos_código_único_de_medicamentos_en_trámite_vgr4-gemg.csv,788499,1607,29,polypress+brotli,30254,26.0626,,
datos_código_único_de_medicamentos_en_trámite_vgr4-gemg.csv,788499,1607,29,polypress+zstd,33652,23.431,,
datos_código_único_de_medicamentos_en_trámite_vgr4-gemg.csv,788499,1607,29,polypress-turbo,30465,25.8821,9.03,215.62
datos_código_único_de_medicamentos_en_trámite_vgr4-gemg.csv,788499,1607,29,xz -9e,32328,24.3906,5.96,162.78
datos_código_único_de_medicamentos_en_trámite_vgr4-gemg.csv,788499,1607,29,zstd -19,34487,22.8637,4.34,197.59
datos_código_único_de_medicamentos_en_trámite_vgr4-gemg.csv,788499,1607,29,zstd -22,34148,23.0906,1.96,209.49
datos_código_único_de_medicamentos_en_trámite_vgr4-gemg.csv,788499,1607,29,zstd -3,52918,14.9004,120.4,257.61
data_providence_police_case_log_past_180_days_rz3y-pz8v.csv,807092,5167,10,brotli -q11,71635,11.2667,1.11,129.72
data_providence_police_case_log_past_180_days_rz3y-pz8v.csv,807092,5167,10,bzip2 -9,63309,12.7485,18.08,39.57
data_providence_police_case_log_past_180_days_rz3y-pz8v.csv,807092,5167,10,feather+lz4,294122,2.7441,1040.32,2578.21
data_providence_police_case_log_past_180_days_rz3y-pz8v.csv,807092,5167,10,feather+zstd,195098,4.1369,715.53,1273.11
data_providence_police_case_log_past_180_days_rz3y-pz8v.csv,807092,5167,10,gzip -9,105120,7.6778,33.88,239.63
data_providence_police_case_log_past_180_days_rz3y-pz8v.csv,807092,5167,10,lz4 -9,118420,6.8155,49.54,202.6
data_providence_police_case_log_past_180_days_rz3y-pz8v.csv,807092,5167,10,orc+snappy,158405,5.0951,358.07,949.56
data_providence_police_case_log_past_180_days_rz3y-pz8v.csv,807092,5167,10,orc+zlib,115056,7.0148,210.09,542.32
data_providence_police_case_log_past_180_days_rz3y-pz8v.csv,807092,5167,10,orc+zstd,112417,7.1794,299.57,794.46
data_providence_police_case_log_past_180_days_rz3y-pz8v.csv,807092,5167,10,parquet+brotli,83266,9.6929,4.23,476.99
data_providence_police_case_log_past_180_days_rz3y-pz8v.csv,807092,5167,10,parquet+gzip,97121,8.3102,141.52,520.64
data_providence_police_case_log_past_180_days_rz3y-pz8v.csv,807092,5167,10,parquet+snappy,131323,6.1459,455.73,27.07
data_providence_police_case_log_past_180_days_rz3y-pz8v.csv,807092,5167,10,parquet+zstd,88007,9.1708,22.44,647.88
data_providence_police_case_log_past_180_days_rz3y-pz8v.csv,807092,5167,10,polypress,44751,18.0352,2.11,137.29
data_providence_police_case_log_past_180_days_rz3y-pz8v.csv,807092,5167,10,polypress+brotli,47566,16.9678,,
data_providence_police_case_log_past_180_days_rz3y-pz8v.csv,807092,5167,10,polypress+zstd,55622,14.5103,,
data_providence_police_case_log_past_180_days_rz3y-pz8v.csv,807092,5167,10,polypress-turbo,44778,18.0243,4.59,177.92
data_providence_police_case_log_past_180_days_rz3y-pz8v.csv,807092,5167,10,xz -9e,69608,11.5948,4.18,96.38
data_providence_police_case_log_past_180_days_rz3y-pz8v.csv,807092,5167,10,zstd -19,76227,10.588,4.42,171.44
data_providence_police_case_log_past_180_days_rz3y-pz8v.csv,807092,5167,10,zstd -22,76231,10.5875,3.58,197.19
data_providence_police_case_log_past_180_days_rz3y-pz8v.csv,807092,5167,10,zstd -3,104318,7.7368,100.19,207.81
data_medallion_vehicles_inactive_jgtb-hmpg.csv,815633,5353,14,brotli -q11,59017,13.8203,1.06,200.06
data_medallion_vehicles_inactive_jgtb-hmpg.csv,815633,5353,14,bzip2 -9,48279,16.8942,14.06,70.62
data_medallion_vehicles_inactive_jgtb-hmpg.csv,815633,5353,14,feather+lz4,244650,3.3339,1483.53,3076.45
data_medallion_vehicles_inactive_jgtb-hmpg.csv,815633,5353,14,feather+zstd,149434,5.4581,913.49,1743.64
data_medallion_vehicles_inactive_jgtb-hmpg.csv,815633,5353,14,gzip -9,99132,8.2277,38.1,327.06
data_medallion_vehicles_inactive_jgtb-hmpg.csv,815633,5353,14,lz4 -9,111778,7.2969,53.5,257.37
data_medallion_vehicles_inactive_jgtb-hmpg.csv,815633,5353,14,parquet+brotli,75984,10.7343,5.61,516.22
data_medallion_vehicles_inactive_jgtb-hmpg.csv,815633,5353,14,parquet+gzip,83647,9.7509,151.78,560.55
data_medallion_vehicles_inactive_jgtb-hmpg.csv,815633,5353,14,parquet+snappy,112153,7.2725,326.37,27.7
data_medallion_vehicles_inactive_jgtb-hmpg.csv,815633,5353,14,parquet+zstd,78878,10.3404,32.07,813.17
data_medallion_vehicles_inactive_jgtb-hmpg.csv,815633,5353,14,polypress,47749,17.0817,2.6,150.38
data_medallion_vehicles_inactive_jgtb-hmpg.csv,815633,5353,14,polypress+brotli,47274,17.2533,,
data_medallion_vehicles_inactive_jgtb-hmpg.csv,815633,5353,14,polypress+zstd,52835,15.4374,,
data_medallion_vehicles_inactive_jgtb-hmpg.csv,815633,5353,14,polypress-turbo,47767,17.0752,7.35,145.0
data_medallion_vehicles_inactive_jgtb-hmpg.csv,815633,5353,14,xz -9e,58776,13.877,4.55,133.4
data_medallion_vehicles_inactive_jgtb-hmpg.csv,815633,5353,14,zstd -19,64030,12.7383,3.88,198.99
data_medallion_vehicles_inactive_jgtb-hmpg.csv,815633,5353,14,zstd -22,64029,12.7385,3.27,202.64
data_medallion_vehicles_inactive_jgtb-hmpg.csv,815633,5353,14,zstd -3,82534,9.8824,116.91,245.16
data_egp_nonprofits_4wxy-htkj.csv,836614,1338,23,brotli -q11,141474,5.9136,1.05,165.24
data_egp_nonprofits_4wxy-htkj.csv,836614,1338,23,bzip2 -9,129314,6.4696,19.14,59.24
data_egp_nonprofits_4wxy-htkj.csv,836614,1338,23,feather+lz4,372394,2.2466,719.95,2197.25
data_egp_nonprofits_4wxy-htkj.csv,836614,1338,23,feather+zstd,236714,3.5343,443.11,1106.6
data_egp_nonprofits_4wxy-htkj.csv,836614,1338,23,gzip -9,199148,4.201,42.5,309.49
data_egp_nonprofits_4wxy-htkj.csv,836614,1338,23,lz4 -9,221463,3.7777,44.34,195.42
data_egp_nonprofits_4wxy-htkj.csv,836614,1338,23,orc+snappy,309059,2.707,334.38,912.14
data_egp_nonprofits_4wxy-htkj.csv,836614,1338,23,orc+zlib,222971,3.7521,142.45,441.94
data_egp_nonprofits_4wxy-htkj.csv,836614,1338,23,orc+zstd,210275,3.9787,267.11,812.08
data_egp_nonprofits_4wxy-htkj.csv,836614,1338,23,parquet+brotli,175314,4.7721,1.56,333.43
data_egp_nonprofits_4wxy-htkj.csv,836614,1338,23,parquet+gzip,210928,3.9663,56.89,355.38
data_egp_nonprofits_4wxy-htkj.csv,836614,1338,23,parquet+snappy,318823,2.6241,380.46,84.89
data_egp_nonprofits_4wxy-htkj.csv,836614,1338,23,parquet+zstd,187968,4.4508,7.14,538.44
data_egp_nonprofits_4wxy-htkj.csv,836614,1338,23,polypress,126725,6.6018,1.52,114.2
data_egp_nonprofits_4wxy-htkj.csv,836614,1338,23,polypress+brotli,123541,6.772,,
data_egp_nonprofits_4wxy-htkj.csv,836614,1338,23,polypress+zstd,133908,6.2477,,
data_egp_nonprofits_4wxy-htkj.csv,836614,1338,23,polypress-turbo,124058,6.7437,2.43,107.33
data_egp_nonprofits_4wxy-htkj.csv,836614,1338,23,xz -9e,145860,5.7357,5.76,100.75
data_egp_nonprofits_4wxy-htkj.csv,836614,1338,23,zstd -19,153194,5.4611,5.52,190.4
data_egp_nonprofits_4wxy-htkj.csv,836614,1338,23,zstd -22,153192,5.4612,3.9,187.8
data_egp_nonprofits_4wxy-htkj.csv,836614,1338,23,zstd -3,189676,4.4108,102.45,209.57
data_employee_salaries_4fsk-z8s8.csv,837107,5055,8,brotli -q11,49198,17.0151,1.18,201.34
data_employee_salaries_4fsk-z8s8.csv,837107,5055,8,bzip2 -9,40385,20.7282,16.95,81.5
data_employee_salaries_4fsk-z8s8.csv,837107,5055,8,feather+lz4,231474,3.6164,1482.09,3011.22
data_employee_salaries_4fsk-z8s8.csv,837107,5055,8,feather+zstd,151642,5.5203,974.49,1839.23
data_employee_salaries_4fsk-z8s8.csv,837107,5055,8,gzip -9,79861,10.4821,55.29,360.7
data_employee_salaries_4fsk-z8s8.csv,837107,5055,8,lz4 -9,88668,9.4409,56.66,265.31
data_employee_salaries_4fsk-z8s8.csv,837107,5055,8,orc+snappy,129743,6.452,476.98,1299.44
data_employee_salaries_4fsk-z8s8.csv,837107,5055,8,orc+zlib,90195,9.2811,283.65,775.93
data_employee_salaries_4fsk-z8s8.csv,837107,5055,8,orc+zstd,92409,9.0587,429.54,1132.61
data_employee_salaries_4fsk-z8s8.csv,837107,5055,8,parquet+brotli,58559,14.2951,10.77,746.72
data_employee_salaries_4fsk-z8s8.csv,837107,5055,8,parquet+gzip,62162,13.4665,304.73,910.79
data_employee_salaries_4fsk-z8s8.csv,837107,5055,8,parquet+snappy,76270,10.9756,710.46,29.65
data_employee_salaries_4fsk-z8s8.csv,837107,5055,8,parquet+zstd,59606,14.044,141.33,1158.01
data_employee_salaries_4fsk-z8s8.csv,837107,5055,8,polypress,38732,21.6128,3.18,240.55
data_employee_salaries_4fsk-z8s8.csv,837107,5055,8,polypress+brotli,39094,21.4127,,
data_employee_salaries_4fsk-z8s8.csv,837107,5055,8,polypress+zstd,44257,18.9147,,
data_employee_salaries_4fsk-z8s8.csv,837107,5055,8,polypress-turbo,38757,21.5989,10.22,254.06
data_employee_salaries_4fsk-z8s8.csv,837107,5055,8,xz -9e,47756,17.5288,5.45,151.59
data_employee_salaries_4fsk-z8s8.csv,837107,5055,8,zstd -19,50086,16.7134,4.77,220.35
data_employee_salaries_4fsk-z8s8.csv,837107,5055,8,zstd -22,49990,16.7455,3.44,188.19
data_employee_salaries_4fsk-z8s8.csv,837107,5055,8,zstd -3,81934,10.2168,117.78,250.7
data_2018_central_park_squirrel_census_squirr_vfnx-vebw.csv,909081,3023,31,brotli -q11,94085,9.6623,0.94,199.35
data_2018_central_park_squirrel_census_squirr_vfnx-vebw.csv,909081,3023,31,bzip2 -9,92892,9.7864,11.53,68.41
data_2018_central_park_squirrel_census_squirr_vfnx-vebw.csv,909081,3023,31,feather+lz4,340138,2.6727,1120.8,2268.27
data_2018_central_park_squirrel_census_squirr_vfnx-vebw.csv,909081,3023,31,feather+zstd,203410,4.4692,723.8,1436.14
data_2018_central_park_squirrel_census_squirr_vfnx-vebw.csv,909081,3023,31,gzip -9,137843,6.595,16.97,355.42
data_2018_central_park_squirrel_census_squirr_vfnx-vebw.csv,909081,3023,31,lz4 -9,163477,5.5609,34.43,219.11
data_2018_central_park_squirrel_census_squirr_vfnx-vebw.csv,909081,3023,31,orc+snappy,214393,4.2403,327.8,978.44
data_2018_central_park_squirrel_census_squirr_vfnx-vebw.csv,909081,3023,31,orc+zlib,145611,6.2432,170.17,627.75
data_2018_central_park_squirrel_census_squirr_vfnx-vebw.csv,909081,3023,31,orc+zstd,138624,6.5579,284.08,911.97
data_2018_central_park_squirrel_census_squirr_vfnx-vebw.csv,909081,3023,31,parquet+brotli,134036,6.7824,2.97,377.97
data_2018_central_park_squirrel_census_squirr_vfnx-vebw.csv,909081,3023,31,parquet+gzip,150941,6.0228,87.92,506.24
data_2018_central_park_squirrel_census_squirr_vfnx-vebw.csv,909081,3023,31,parquet+snappy,208587,4.3583,379.74,32.43
data_2018_central_park_squirrel_census_squirr_vfnx-vebw.csv,909081,3023,31,parquet+zstd,134309,6.7686,19.52,632.96
data_2018_central_park_squirrel_census_squirr_vfnx-vebw.csv,909081,3023,31,polypress,80909,11.2358,1.9,120.33
data_2018_central_park_squirrel_census_squirr_vfnx-vebw.csv,909081,3023,31,polypress+brotli,80679,11.2679,,
data_2018_central_park_squirrel_census_squirr_vfnx-vebw.csv,909081,3023,31,polypress+zstd,91147,9.9738,,
data_2018_central_park_squirrel_census_squirr_vfnx-vebw.csv,909081,3023,31,polypress-turbo,66248,13.7224,4.59,95.67
data_2018_central_park_squirrel_census_squirr_vfnx-vebw.csv,909081,3023,31,xz -9e,94148,9.6559,4.61,121.46
data_2018_central_park_squirrel_census_squirr_vfnx-vebw.csv,909081,3023,31,zstd -19,101971,8.9151,3.93,184.51
data_2018_central_park_squirrel_census_squirr_vfnx-vebw.csv,909081,3023,31,zstd -22,101977,8.9146,3.26,212.65
data_2018_central_park_squirrel_census_squirr_vfnx-vebw.csv,909081,3023,31,zstd -3,150772,6.0295,107.98,224.74
datahub_unclaimed_property_h3i4-5e5v.csv,910497,45639,2,brotli -q11,246550,3.693,1.05,144.68
datahub_unclaimed_property_h3i4-5e5v.csv,910497,45639,2,bzip2 -9,259632,3.5069,22.43,51.75
datahub_unclaimed_property_h3i4-5e5v.csv,910497,45639,2,feather+lz4,760162,1.1978,948.56,2820.46
datahub_unclaimed_property_h3i4-5e5v.csv,910497,45639,2,feather+zstd,516338,1.7634,550.19,1073.93
datahub_unclaimed_property_h3i4-5e5v.csv,910497,45639,2,gzip -9,295925,3.0768,10.14,275.0
datahub_unclaimed_property_h3i4-5e5v.csv,910497,45639,2,lz4 -9,371693,2.4496,25.38,190.52
datahub_unclaimed_property_h3i4-5e5v.csv,910497,45639,2,orc+snappy,453381,2.0082,254.19,554.51
datahub_unclaimed_property_h3i4-5e5v.csv,910497,45639,2,orc+zlib,311359,2.9243,109.51,311.19
datahub_unclaimed_property_h3i4-5e5v.csv,910497,45639,2,orc+zstd,306490,2.9707,226.39,550.83
datahub_unclaimed_property_h3i4-5e5v.csv,910497,45639,2,parquet+brotli,312376,2.9147,0.88,210.36
datahub_unclaimed_property_h3i4-5e5v.csv,910497,45639,2,parquet+gzip,352738,2.5812,38.07,265.0
datahub_unclaimed_property_h3i4-5e5v.csv,910497,45639,2,parquet+snappy,483918,1.8815,220.63,31.87
datahub_unclaimed_property_h3i4-5e5v.csv,910497,45639,2,parquet+zstd,328759,2.7695,12.82,357.91
datahub_unclaimed_property_h3i4-5e5v.csv,910497,45639,2,polypress,225532,4.0371,2.55,38.14
datahub_unclaimed_property_h3i4-5e5v.csv,910497,45639,2,polypress+brotli,229030,3.9754,,
datahub_unclaimed_property_h3i4-5e5v.csv,910497,45639,2,polypress+zstd,239456,3.8024,,
datahub_unclaimed_property_h3i4-5e5v.csv,910497,45639,2,polypress-turbo,225552,4.0367,4.0,30.97
datahub_unclaimed_property_h3i4-5e5v.csv,910497,45639,2,xz -9e,244188,3.7287,6.36,76.89
datahub_unclaimed_property_h3i4-5e5v.csv,910497,45639,2,zstd -19,254618,3.5759,7.07,182.31
datahub_unclaimed_property_h3i4-5e5v.csv,910497,45639,2,zstd -22,254394,3.5791,5.0,172.22
datahub_unclaimed_property_h3i4-5e5v.csv,910497,45639,2,zstd -3,305272,2.9826,95.6,208.97
opendata_fire_and_rescue_mutual_aid_to_other_coun_tf72-77t2.csv,941414,14928,4,brotli -q11,90614,10.3893,1.2,188.88
opendata_fire_and_rescue_mutual_aid_to_other_coun_tf72-77t2.csv,941414,14928,4,bzip2 -9,73381,12.8291,17.4,74.54
opendata_fire_and_rescue_mutual_aid_to_other_coun_tf72-77t2.csv,941414,14928,4,feather+lz4,298434,3.1545,1550.89,3512.97
opendata_fire_and_rescue_mutual_aid_to_other_coun_tf72-77t2.csv,941414,14928,4,feather+zstd,192330,4.8948,977.61,1689.59
opendata_fire_and_rescue_mutual_aid_to_other_coun_tf72-77t2.csv,941414,14928,4,gzip -9,108642,8.6653,19.16,324.27
opendata_fire_and_rescue_mutual_aid_to_other_coun_tf72-77t2.csv,941414,14928,4,lz4 -9,156325,6.0222,30.43,241.31
opendata_fire_and_rescue_mutual_aid_to_other_coun_tf72-77t2.csv,941414,14928,4,orc+snappy,155649,6.0483,418.41,1360.64
opendata_fire_and_rescue_mutual_aid_to_other_coun_tf72-77t2.csv,941414,14928,4,orc+zlib,108653,8.6644,232.57,828.66
opendata_fire_and_rescue_mutual_aid_to_other_coun_tf72-77t2.csv,941414,14928,4,orc+zstd,123446,7.6261,398.2,1230.85
opendata_fire_and_rescue_mutual_aid_to_other_coun_tf72-77t2.csv,941414,14928,4,parquet+brotli,92688,10.1568,3.5,598.45
opendata_fire_and_rescue_mutual_aid_to_other_coun_tf72-77t2.csv,941414,14928,4,parquet+gzip,113660,8.2827,117.62,851.17
opendata_fire_and_rescue_mutual_aid_to_other_coun_tf72-77t2.csv,941414,14928,4,parquet+snappy,150751,6.2448,534.6,33.5
opendata_fire_and_rescue_mutual_aid_to_other_coun_tf72-77t2.csv,941414,14928,4,parquet+zstd,105675,8.9086,40.78,999.13
opendata_fire_and_rescue_mutual_aid_to_other_coun_tf72-77t2.csv,941414,14928,4,polypress,64341,14.6316,3.68,169.2
opendata_fire_and_rescue_mutual_aid_to_other_coun_tf72-77t2.csv,941414,14928,4,polypress+brotli,57720,16.31,,
opendata_fire_and_rescue_mutual_aid_to_other_coun_tf72-77t2.csv,941414,14928,4,polypress+zstd,67494,13.9481,,
opendata_fire_and_rescue_mutual_aid_to_other_coun_tf72-77t2.csv,941414,14928,4,polypress-turbo,64366,14.626,21.32,172.22
opendata_fire_and_rescue_mutual_aid_to_other_coun_tf72-77t2.csv,941414,14928,4,xz -9e,87916,10.7081,5.45,126.96
opendata_fire_and_rescue_mutual_aid_to_other_coun_tf72-77t2.csv,941414,14928,4,zstd -19,94306,9.9825,5.5,225.44
opendata_fire_and_rescue_mutual_aid_to_other_coun_tf72-77t2.csv,941414,14928,4,zstd -22,94299,9.9833,4.27,235.65
opendata_fire_and_rescue_mutual_aid_to_other_coun_tf72-77t2.csv,941414,14928,4,zstd -3,134726,6.9876,113.83,219.55
data_nchs_leading_causes_of_death_united_stat_bi63-dtpu.csv,965215,10868,6,brotli -q11,69952,13.7982,1.18,235.43
data_nchs_leading_causes_of_death_united_stat_bi63-dtpu.csv,965215,10868,6,bzip2 -9,59083,16.3366,16.17,82.79
data_nchs_leading_causes_of_death_united_stat_bi63-dtpu.csv,965215,10868,6,feather+lz4,293410,3.2896,1597.63,3251.73
data_nchs_leading_causes_of_death_united_stat_bi63-dtpu.csv,965215,10868,6,feather+zstd,169066,5.7091,1035.4,1585.12
data_nchs_leading_causes_of_death_united_stat_bi63-dtpu.csv,965215,10868,6,gzip -9,84796,11.3828,22.87,356.56
data_nchs_leading_causes_of_death_united_stat_bi63-dtpu.csv,965215,10868,6,lz4 -9,113635,8.494,51.44,309.46
data_nchs_leading_causes_of_death_united_stat_bi63-dtpu.csv,965215,10868,6,orc+snappy,144374,6.6855,453.4,1071.57
data_nchs_leading_causes_of_death_united_stat_bi63-dtpu.csv,965215,10868,6,orc+zlib,97024,9.9482,269.55,764.14
data_nchs_leading_causes_of_death_united_stat_bi63-dtpu.csv,965215,10868,6,orc+zstd,92740,10.4078,391.26,1088.28
data_nchs_leading_causes_of_death_united_stat_bi63-dtpu.csv,965215,10868,6,parquet+brotli,63504,15.1993,7.05,626.4
data_nchs_leading_causes_of_death_united_stat_bi63-dtpu.csv,965215,10868,6,parquet+gzip,68492,14.0924,187.24,956.62
data_nchs_leading_causes_of_death_united_stat_bi63-dtpu.csv,965215,10868,6,parquet+snappy,87930,10.9771,568.44,35.26
data_nchs_leading_causes_of_death_united_stat_bi63-dtpu.csv,965215,10868,6,parquet+zstd,65265,14.7892,80.19,1131.47
data_nchs_leading_causes_of_death_united_stat_bi63-dtpu.csv,965215,10868,6,polypress,39216,24.6128,4.29,237.46
data_nchs_leading_causes_of_death_united_stat_bi63-dtpu.csv,965215,10868,6,polypress+brotli,40148,24.0414,,
data_nchs_leading_causes_of_death_united_stat_bi63-dtpu.csv,965215,10868,6,polypress+zstd,45201,21.3538,,
data_nchs_leading_causes_of_death_united_stat_bi63-dtpu.csv,965215,10868,6,polypress-turbo,39241,24.5971,33.96,231.73
data_nchs_leading_causes_of_death_united_stat_bi63-dtpu.csv,965215,10868,6,xz -9e,67924,14.2102,5.74,148.26
data_nchs_leading_causes_of_death_united_stat_bi63-dtpu.csv,965215,10868,6,zstd -19,72083,13.3903,5.07,248.51
data_nchs_leading_causes_of_death_united_stat_bi63-dtpu.csv,965215,10868,6,zstd -22,72083,13.3903,3.94,229.33
data_nchs_leading_causes_of_death_united_stat_bi63-dtpu.csv,965215,10868,6,zstd -3,105659,9.1352,125.29,273.74
data_national_register_of_historic_places_iisn-hnyv.csv,967250,6560,7,brotli -q11,186244,5.1935,1.06,173.72
data_national_register_of_historic_places_iisn-hnyv.csv,967250,6560,7,bzip2 -9,190511,5.0771,22.79,57.97
data_national_register_of_historic_places_iisn-hnyv.csv,967250,6560,7,feather+lz4,518138,1.8668,1060.64,3651.61
data_national_register_of_historic_places_iisn-hnyv.csv,967250,6560,7,feather+zstd,353906,2.7331,665.73,1487.15
data_national_register_of_historic_places_iisn-hnyv.csv,967250,6560,7,gzip -9,272753,3.5462,17.43,284.0
data_national_register_of_historic_places_iisn-hnyv.csv,967250,6560,7,lz4 -9,328484,2.9446,29.53,199.72
data_national_register_of_historic_places_iisn-hnyv.csv,967250,6560,7,orc+snappy,407534,2.3734,423.66,1314.2
data_national_register_of_historic_places_iisn-hnyv.csv,967250,6560,7,orc+zlib,305906,3.1619,147.4,521.46
data_national_register_of_historic_places_iisn-hnyv.csv,967250,6560,7,orc+zstd,296715,3.2599,374.46,1087.94
data_national_register_of_historic_places_iisn-hnyv.csv,967250,6560,7,parquet+brotli,298102,3.2447,1.22,285.68
