dataset,csv_bytes,rows,cols,codec,bytes,ratio_vs_csv,enc_mbs,dec_mbs
data_lottery_daily_numbers_win_4_winning_numb_hsys-3def.csv,970818,16664,13,bzip2 -9,140848,6.8927,25.92,76.44
data_lottery_daily_numbers_win_4_winning_numb_hsys-3def.csv,970818,16664,13,feather+lz4,368378,2.6354,2847.49,4734.77
data_lottery_daily_numbers_win_4_winning_numb_hsys-3def.csv,970818,16664,13,feather+zstd,218058,4.4521,2603.52,3705.1
data_lottery_daily_numbers_win_4_winning_numb_hsys-3def.csv,970818,16664,13,gzip -9,186931,5.1935,6.3,341.0
data_lottery_daily_numbers_win_4_winning_numb_hsys-3def.csv,970818,16664,13,lz4 -9,250372,3.8775,19.13,226.09
data_lottery_daily_numbers_win_4_winning_numb_hsys-3def.csv,970818,16664,13,orc+snappy,122536,7.9227,403.0,1432.26
data_lottery_daily_numbers_win_4_winning_numb_hsys-3def.csv,970818,16664,13,orc+zlib,98350,9.8711,248.35,878.51
data_lottery_daily_numbers_win_4_winning_numb_hsys-3def.csv,970818,16664,13,orc+zstd,96446,10.0659,410.64,1431.75
data_lottery_daily_numbers_win_4_winning_numb_hsys-3def.csv,970818,16664,13,parquet+brotli,241288,4.0235,1.28,627.99
data_lottery_daily_numbers_win_4_winning_numb_hsys-3def.csv,970818,16664,13,parquet+gzip,245254,3.9584,69.27,1304.68
data_lottery_daily_numbers_win_4_winning_numb_hsys-3def.csv,970818,16664,13,parquet+snappy,306049,3.1721,407.19,35.89
data_lottery_daily_numbers_win_4_winning_numb_hsys-3def.csv,970818,16664,13,parquet+zstd,228482,4.249,33.75,1965.21
data_lottery_daily_numbers_win_4_winning_numb_hsys-3def.csv,970818,16664,13,polypress,94363,10.2881,1.45,71.02
data_lottery_daily_numbers_win_4_winning_numb_hsys-3def.csv,970818,16664,13,polypress+brotli,91142,10.6517,,
data_lottery_daily_numbers_win_4_winning_numb_hsys-3def.csv,970818,16664,13,polypress+zstd,101952,9.5223,,
data_lottery_daily_numbers_win_4_winning_numb_hsys-3def.csv,970818,16664,13,xz -9e,138524,7.0083,4.79,99.44
data_lottery_daily_numbers_win_4_winning_numb_hsys-3def.csv,970818,16664,13,zstd -19,146807,6.6129,5.75,218.06
data_lottery_daily_numbers_win_4_winning_numb_hsys-3def.csv,970818,16664,13,zstd -22,146807,6.6129,3.92,221.11
data_lottery_daily_numbers_win_4_winning_numb_hsys-3def.csv,970818,16664,13,zstd -3,211947,4.5805,115.51,261.83
data_active_trademark_registrations_ny3n-dx3v.csv,1197066,3537,10,brotli -q11,174296,6.868,1.17,224.22
data_active_trademark_registrations_ny3n-dx3v.csv,1197066,3537,10,bzip2 -9,179401,6.6726,22.24,74.1
data_active_trademark_registrations_ny3n-dx3v.csv,1197066,3537,10,feather+lz4,440402,2.7181,1513.22,3789.33
data_active_trademark_registrations_ny3n-dx3v.csv,1197066,3537,10,feather+zstd,280506,4.2675,1366.59,3288.05
data_active_trademark_registrations_ny3n-dx3v.csv,1197066,3537,10,gzip -9,241354,4.9598,44.18,399.53
data_active_trademark_registrations_ny3n-dx3v.csv,1197066,3537,10,lz4 -9,277629,4.3117,60.77,297.13
data_active_trademark_registrations_ny3n-dx3v.csv,1197066,3537,10,orc+snappy,346369,3.456,471.27,1383.92
data_active_trademark_registrations_ny3n-dx3v.csv,1197066,3537,10,orc+zlib,240207,4.9835,198.38,594.11
data_active_trademark_registrations_ny3n-dx3v.csv,1197066,3537,10,orc+zstd,226644,5.2817,388.79,1212.47
data_active_trademark_registrations_ny3n-dx3v.csv,1197066,3537,10,parquet+brotli,212104,5.6438,1.11,839.47
data_active_trademark_registrations_ny3n-dx3v.csv,1197066,3537,10,parquet+gzip,244133,4.9033,61.77,943.42
data_active_trademark_registrations_ny3n-dx3v.csv,1197066,3537,10,parquet+snappy,381992,3.1337,440.74,43.52
data_active_trademark_registrations_ny3n-dx3v.csv,1197066,3537,10,parquet+zstd,216890,5.5192,6.37,1393.14
data_active_trademark_registrations_ny3n-dx3v.csv,1197066,3537,10,polypress,159936,7.4847,1.38,112.65
data_active_trademark_registrations_ny3n-dx3v.csv,1197066,3537,10,polypress+brotli,161534,7.4106,,
data_active_trademark_registrations_ny3n-dx3v.csv,1197066,3537,10,polypress+zstd,169329,7.0695,,
data_active_trademark_registrations_ny3n-dx3v.csv,1197066,3537,10,xz -9e,175648,6.8151,5.54,127.39
data_active_trademark_registrations_ny3n-dx3v.csv,1197066,3537,10,zstd -19,186898,6.4049,5.67,257.55
data_active_trademark_registrations_ny3n-dx3v.csv,1197066,3537,10,zstd -22,186864,6.4061,3.96,270.4
data_active_trademark_registrations_ny3n-dx3v.csv,1197066,3537,10,zstd -3,225170,5.3163,125.26,298.83
data_contracts_vmu2-pnrc.csv,1327439,2355,29,brotli -q11,170185,7.8,1.02,255.99
data_contracts_vmu2-pnrc.csv,1327439,2355,29,bzip2 -9,179729,7.3858,18.08,73.49
data_contracts_vmu2-pnrc.csv,1327439,2355,29,feather+lz4,619770,2.1418,1909.36,2277.17
data_contracts_vmu2-pnrc.csv,1327439,2355,29,feather+zstd,393826,3.3706,1901.53,3136.72
data_contracts_vmu2-pnrc.csv,1327439,2355,29,gzip -9,275155,4.8243,35.62,395.54
data_contracts_vmu2-pnrc.csv,1327439,2355,29,lz4 -9,297119,4.4677,55.12,309.8
data_contracts_vmu2-pnrc.csv,1327439,2355,29,orc+snappy,388983,3.4126,319.94,949.63
data_contracts_vmu2-pnrc.csv,1327439,2355,29,orc+zlib,273099,4.8607,154.49,479.02
data_contracts_vmu2-pnrc.csv,1327439,2355,29,orc+zstd,266008,4.9902,265.44,778.59
data_contracts_vmu2-pnrc.csv,1327439,2355,29,parquet+brotli,221925,5.9815,3.2,1174.86
data_contracts_vmu2-pnrc.csv,1327439,2355,29,parquet+gzip,251967,5.2683,84.53,1150.35
data_contracts_vmu2-pnrc.csv,1327439,2355,29,parquet+snappy,355406,3.735,430.44,49.11
data_contracts_vmu2-pnrc.csv,1327439,2355,29,parquet+zstd,235079,5.6468,19.97,1556.09
data_contracts_vmu2-pnrc.csv,1327439,2355,29,polypress,153822,8.6297,1.22,131.26
data_contracts_vmu2-pnrc.csv,1327439,2355,29,polypress+brotli,150958,8.7934,,
data_contracts_vmu2-pnrc.csv,1327439,2355,29,polypress+zstd,162636,8.162,,
data_contracts_vmu2-pnrc.csv,1327439,2355,29,xz -9e,174000,7.629,4.92,136.47
data_contracts_vmu2-pnrc.csv,1327439,2355,29,zstd -19,184533,7.1935,4.41,292.21
data_contracts_vmu2-pnrc.csv,1327439,2355,29,zstd -22,184511,7.1944,3.63,292.33
data_contracts_vmu2-pnrc.csv,1327439,2355,29,zstd -3,234866,5.6519,134.41,329.8
data_state_of_vermont_employee_salaries_jgqy-2smf.csv,1341657,10770,7,brotli -q11,141213,9.5009,1.23,277.3
data_state_of_vermont_employee_salaries_jgqy-2smf.csv,1341657,10770,7,bzip2 -9,127804,10.4978,20.2,88.93
data_state_of_vermont_employee_salaries_jgqy-2smf.csv,1341657,10770,7,feather+lz4,524434,2.5583,2480.09,4842.79
data_state_of_vermont_employee_salaries_jgqy-2smf.csv,1341657,10770,7,feather+zstd,339970,3.9464,2089.61,4593.73
data_state_of_vermont_employee_salaries_jgqy-2smf.csv,1341657,10770,7,gzip -9,215743,6.2188,40.69,451.74
data_state_of_vermont_employee_salaries_jgqy-2smf.csv,1341657,10770,7,lz4 -9,237460,5.65,60.38,313.74
data_state_of_vermont_employee_salaries_jgqy-2smf.csv,1341657,10770,7,orc+snappy,329155,4.0761,421.62,1170.65
data_state_of_vermont_employee_salaries_jgqy-2smf.csv,1341657,10770,7,orc+zlib,226822,5.915,206.47,592.6
data_state_of_vermont_employee_salaries_jgqy-2smf.csv,1341657,10770,7,orc+zstd,225617,5.9466,363.71,1008.12
data_state_of_vermont_employee_salaries_jgqy-2smf.csv,1341657,10770,7,parquet+brotli,147578,9.0912,3.78,995.1
data_state_of_vermont_employee_salaries_jgqy-2smf.csv,1341657,10770,7,parquet+gzip,165568,8.1034,107.32,1195.78
data_state_of_vermont_employee_salaries_jgqy-2smf.csv,1341657,10770,7,parquet+snappy,231550,5.7942,547.62,49.22
data_state_of_vermont_employee_salaries_jgqy-2smf.csv,1341657,10770,7,parquet+zstd,157570,8.5147,37.43,1507.05
data_state_of_vermont_employee_salaries_jgqy-2smf.csv,1341657,10770,7,polypress,117222,11.4454,2.9,145.82
data_state_of_vermont_employee_salaries_jgqy-2smf.csv,1341657,10770,7,polypress+brotli,116620,11.5045,,
data_state_of_vermont_employee_salaries_jgqy-2smf.csv,1341657,10770,7,polypress+zstd,125365,10.702,,
data_state_of_vermont_employee_salaries_jgqy-2smf.csv,1341657,10770,7,xz -9e,141156,9.5048,4.61,163.49
data_state_of_vermont_employee_salaries_jgqy-2smf.csv,1341657,10770,7,zstd -19,148246,9.0502,5.15,294.75
data_state_of_vermont_employee_salaries_jgqy-2smf.csv,1341657,10770,7,zstd -22,148149,9.0561,3.73,269.47
data_state_of_vermont_employee_salaries_jgqy-2smf.csv,1341657,10770,7,zstd -3,199358,6.7299,136.14,346.79
data_equine_death_and_breakdown_q6ts-kwhk.csv,1645780,5450,13,brotli -q11,267160,6.1603,1.16,262.96
data_equine_death_and_breakdown_q6ts-kwhk.csv,1645780,5450,13,bzip2 -9,249122,6.6063,19.38,71.72
data_equine_death_and_breakdown_q6ts-kwhk.csv,1645780,5450,13,feather+lz4,783930,2.0994,1236.64,3435.99
data_equine_death_and_breakdown_q6ts-kwhk.csv,1645780,5450,13,feather+zstd,504274,3.2637,1106.77,2472.39
data_equine_death_and_breakdown_q6ts-kwhk.csv,1645780,5450,13,gzip -9,382416,4.3036,39.91,439.7
data_equine_death_and_breakdown_q6ts-kwhk.csv,1645780,5450,13,lz4 -9,418642,3.9312,49.16,308.3
data_equine_death_and_breakdown_q6ts-kwhk.csv,1645780,5450,13,orc+snappy,578868,2.8431,395.63,1113.55
data_equine_death_and_breakdown_q6ts-kwhk.csv,1645780,5450,13,orc+zlib,409470,4.0193,163.17,478.57
data_equine_death_and_breakdown_q6ts-kwhk.csv,1645780,5450,13,orc+zstd,404055,4.0732,327.12,872.24
data_equine_death_and_breakdown_q6ts-kwhk.csv,1645780,5450,13,parquet+brotli,307668,5.3492,2.0,824.52
data_equine_death_and_breakdown_q6ts-kwhk.csv,1645780,5450,13,parquet+gzip,363958,4.5219,65.62,830.87
data_equine_death_and_breakdown_q6ts-kwhk.csv,1645780,5450,13,parquet+snappy,552043,2.9813,450.17,59.8
data_equine_death_and_breakdown_q6ts-kwhk.csv,1645780,5450,13,parquet+zstd,322762,5.0991,15.1,1384.46
data_equine_death_and_breakdown_q6ts-kwhk.csv,1645780,5450,13,polypress,236444,6.9605,1.74,123.12
data_equine_death_and_breakdown_q6ts-kwhk.csv,1645780,5450,13,polypress+brotli,236078,6.9713,,
data_equine_death_and_breakdown_q6ts-kwhk.csv,1645780,5450,13,polypress+zstd,248233,6.63,,
data_equine_death_and_breakdown_q6ts-kwhk.csv,1645780,5450,13,xz -9e,271024,6.0725,5.45,134.64
data_equine_death_and_breakdown_q6ts-kwhk.csv,1645780,5450,13,zstd -19,278889,5.9012,5.65,320.07
data_equine_death_and_breakdown_q6ts-kwhk.csv,1645780,5450,13,zstd -22,278899,5.901,4.68,319.87
data_equine_death_and_breakdown_q6ts-kwhk.csv,1645780,5450,13,zstd -3,362466,4.5405,127.23,328.65
data_weekly_provisional_counts_of_deaths_by_s_muzy-jte6.csv,2331846,10476,35,brotli -q11,223357,10.44,0.93,349.71
data_weekly_provisional_counts_of_deaths_by_s_muzy-jte6.csv,2331846,10476,35,bzip2 -9,201736,11.5589,15.92,95.17
data_weekly_provisional_counts_of_deaths_by_s_muzy-jte6.csv,2331846,10476,35,feather+lz4,603426,3.8643,2526.6,2890.21
data_weekly_provisional_counts_of_deaths_by_s_muzy-jte6.csv,2331846,10476,35,feather+zstd,301786,7.7268,2705.52,3181.68
data_weekly_provisional_counts_of_deaths_by_s_muzy-jte6.csv,2331846,10476,35,gzip -9,291882,7.989,6.39,632.26
data_weekly_provisional_counts_of_deaths_by_s_muzy-jte6.csv,2331846,10476,35,lz4 -9,346243,6.7347,30.86,423.82
data_weekly_provisional_counts_of_deaths_by_s_muzy-jte6.csv,2331846,10476,35,orc+snappy,267157,8.7284,361.25,1042.36
data_weekly_provisional_counts_of_deaths_by_s_muzy-jte6.csv,2331846,10476,35,orc+zlib,173404,13.4475,235.35,760.06
data_weekly_provisional_counts_of_deaths_by_s_muzy-jte6.csv,2331846,10476,35,orc+zstd,173434,13.4451,331.47,993.14
data_weekly_provisional_counts_of_deaths_by_s_muzy-jte6.csv,2331846,10476,35,parquet+brotli,193840,12.0297,6.65,1832.92
data_weekly_provisional_counts_of_deaths_by_s_muzy-jte6.csv,2331846,10476,35,parquet+gzip,201578,11.568,187.49,2242.2
data_weekly_provisional_counts_of_deaths_by_s_muzy-jte6.csv,2331846,10476,35,parquet+snappy,242062,9.6333,404.62,238.56
data_weekly_provisional_counts_of_deaths_by_s_muzy-jte6.csv,2331846,10476,35,parquet+zstd,195257,11.9424,73.2,2698.81
data_weekly_provisional_counts_of_deaths_by_s_muzy-jte6.csv,2331846,10476,35,polypress,120710,19.3178,2.2,132.63
data_weekly_provisional_counts_of_deaths_by_s_muzy-jte6.csv,2331846,10476,35,polypress+brotli,119164,19.5684,,
data_weekly_provisional_counts_of_deaths_by_s_muzy-jte6.csv,2331846,10476,35,polypress+zstd,133697,17.4413,,
data_weekly_provisional_counts_of_deaths_by_s_muzy-jte6.csv,2331846,10476,35,xz -9e,218752,10.6598,3.91,168.48
data_weekly_provisional_counts_of_deaths_by_s_muzy-jte6.csv,2331846,10476,35,zstd -19,240763,9.6852,4.24,427.94
data_weekly_provisional_counts_of_deaths_by_s_muzy-jte6.csv,2331846,10476,35,zstd -22,239987,9.7166,3.09,428.48
data_weekly_provisional_counts_of_deaths_by_s_muzy-jte6.csv,2331846,10476,35,zstd -3,352737,6.6107,154.6,415.94
data_hhs_provider_relief_fund_kh8y-3es6.csv,2757399,50000,4,brotli -q11,609803,4.5218,1.16,276.8
data_hhs_provider_relief_fund_kh8y-3es6.csv,2757399,50000,4,bzip2 -9,546473,5.0458,22.12,76.14
data_hhs_provider_relief_fund_kh8y-3es6.csv,2757399,50000,4,feather+lz4,1829858,1.5069,1270.22,5528.38
data_hhs_provider_relief_fund_kh8y-3es6.csv,2757399,50000,4,feather+zstd,1170178,2.3564,1095.52,2961.68
data_hhs_provider_relief_fund_kh8y-3es6.csv,2757399,50000,4,gzip -9,752149,3.666,23.16,547.01
data_hhs_provider_relief_fund_kh8y-3es6.csv,2757399,50000,4,lz4 -9,898929,3.0674,37.18,331.46
data_hhs_provider_relief_fund_kh8y-3es6.csv,2757399,50000,4,orc+snappy,1097351,2.5128,352.48,899.05
data_hhs_provider_relief_fund_kh8y-3es6.csv,2757399,50000,4,orc+zlib,752536,3.6641,152.29,442.52
data_hhs_provider_relief_fund_kh8y-3es6.csv,2757399,50000,4,orc+zstd,702201,3.9268,306.75,796.9
data_hhs_provider_relief_fund_kh8y-3es6.csv,2757399,50000,4,parquet+brotli,670577,4.112,0.94,542.82
data_hhs_provider_relief_fund_kh8y-3es6.csv,2757399,50000,4,parquet+gzip,821846,3.3551,41.36,540.77
data_hhs_provider_relief_fund_kh8y-3es6.csv,2757399,50000,4,parquet+snappy,1249403,2.207,277.73,94.31
data_hhs_provider_relief_fund_kh8y-3es6.csv,2757399,50000,4,parquet+zstd,746912,3.6917,10.27,939.74
data_hhs_provider_relief_fund_kh8y-3es6.csv,2757399,50000,4,polypress,518466,5.3184,1.89,94.14
data_hhs_provider_relief_fund_kh8y-3es6.csv,2757399,50000,4,polypress+brotli,517257,5.3308,,
data_hhs_provider_relief_fund_kh8y-3es6.csv,2757399,50000,4,polypress+zstd,521751,5.2849,,
data_hhs_provider_relief_fund_kh8y-3es6.csv,2757399,50000,4,xz -9e,611940,4.506,5.52,112.15
data_hhs_provider_relief_fund_kh8y-3es6.csv,2757399,50000,4,zstd -19,632298,4.3609,6.37,400.27
data_hhs_provider_relief_fund_kh8y-3es6.csv,2757399,50000,4,zstd -22,632077,4.3624,5.09,391.94
data_hhs_provider_relief_fund_kh8y-3es6.csv,2757399,50000,4,zstd -3,764570,3.6065,130.28,381.75
data_current_employee_names_salaries_and_posi_xzkq-xp2w.csv,3077443,31775,8,brotli -q11,280538,10.9698,1.11,448.09
data_current_employee_names_salaries_and_posi_xzkq-xp2w.csv,3077443,31775,8,bzip2 -9,263463,11.6807,17.13,94.04
data_current_employee_names_salaries_and_posi_xzkq-xp2w.csv,3077443,31775,8,feather+lz4,1447010,2.1268,2701.49,5360.35
data_current_employee_names_salaries_and_posi_xzkq-xp2w.csv,3077443,31775,8,feather+zstd,897442,3.4291,2165.73,4565.88
data_current_employee_names_salaries_and_posi_xzkq-xp2w.csv,3077443,31775,8,gzip -9,429379,7.1672,37.91,741.53
data_current_employee_names_salaries_and_posi_xzkq-xp2w.csv,3077443,31775,8,lz4 -9,481460,6.3919,60.12,502.38
data_current_employee_names_salaries_and_posi_xzkq-xp2w.csv,3077443,31775,8,orc+snappy,784601,3.9223,400.5,990.62
data_current_employee_names_salaries_and_posi_xzkq-xp2w.csv,3077443,31775,8,orc+zlib,533507,5.7683,207.48,548.38
data_current_employee_names_salaries_and_posi_xzkq-xp2w.csv,3077443,31775,8,orc+zstd,519443,5.9245,336.28,804.97
data_current_employee_names_salaries_and_posi_xzkq-xp2w.csv,3077443,31775,8,parquet+brotli,351391,8.7579,3.79,1196.93
data_current_employee_names_salaries_and_posi_xzkq-xp2w.csv,3077443,31775,8,parquet+gzip,384958,7.9942,98.85,1172.79
data_current_employee_names_salaries_and_posi_xzkq-xp2w.csv,3077443,31775,8,parquet+snappy,545696,5.6395,514.72,109.94
data_current_employee_names_salaries_and_posi_xzkq-xp2w.csv,3077443,31775,8,parquet+zstd,358196,8.5915,38.1,1752.58
data_current_employee_names_salaries_and_posi_xzkq-xp2w.csv,3077443,31775,8,polypress,200322,15.3625,2.12,132.63
data_current_employee_names_salaries_and_posi_xzkq-xp2w.csv,3077443,31775,8,polypress+brotli,199617,15.4167,,
data_current_employee_names_salaries_and_posi_xzkq-xp2w.csv,3077443,31775,8,polypress+zstd,210271,14.6356,,
data_current_employee_names_salaries_and_posi_xzkq-xp2w.csv,3077443,31775,8,xz -9e,281220,10.9432,3.43,218.5
data_current_employee_names_salaries_and_posi_xzkq-xp2w.csv,3077443,31775,8,zstd -19,287653,10.6985,4.0,533.93
data_current_employee_names_salaries_and_posi_xzkq-xp2w.csv,3077443,31775,8,zstd -22,287651,10.6985,3.08,549.12
data_current_employee_names_salaries_and_posi_xzkq-xp2w.csv,3077443,31775,8,zstd -3,439031,7.0096,159.61,544.4
datos_resultados_de_los_sorteos_loterías_i3kx-3zps.csv,3670852,50000,8,brotli -q11,281117,13.0581,1.1,464.73
datos_resultados_de_los_sorteos_loterías_i3kx-3zps.csv,3670852,50000,8,bzip2 -9,255216,14.3833,16.84,111.54
datos_resultados_de_los_sorteos_loterías_i3kx-3zps.csv,3670852,50000,8,feather+lz4,1358674,2.7018,3828.11,6028.45
datos_resultados_de_los_sorteos_loterías_i3kx-3zps.csv,3670852,50000,8,feather+zstd,807386,4.5466,3147.96,4831.09
datos_resultados_de_los_sorteos_loterías_i3kx-3zps.csv,3670852,50000,8,gzip -9,379015,9.6852,12.35,852.53
datos_resultados_de_los_sorteos_loterías_i3kx-3zps.csv,3670852,50000,8,lz4 -9,503224,7.2947,41.31,534.5
datos_resultados_de_los_sorteos_loterías_i3kx-3zps.csv,3670852,50000,8,orc+snappy,570371,6.4359,464.78,1422.33
datos_resultados_de_los_sorteos_loterías_i3kx-3zps.csv,3670852,50000,8,orc+zlib,395217,9.2882,245.99,815.03
datos_resultados_de_los_sorteos_loterías_i3kx-3zps.csv,3670852,50000,8,orc+zstd,394047,9.3158,411.3,1203.62
datos_resultados_de_los_sorteos_loterías_i3kx-3zps.csv,3670852,50000,8,parquet+brotli,297392,12.3435,3.81,2429.65
datos_resultados_de_los_sorteos_loterías_i3kx-3zps.csv,3670852,50000,8,parquet+gzip,312894,11.7319,250.78,3056.11
datos_resultados_de_los_sorteos_loterías_i3kx-3zps.csv,3670852,50000,8,parquet+snappy,345781,10.6161,729.49,131.52
datos_resultados_de_los_sorteos_loterías_i3kx-3zps.csv,3670852,50000,8,parquet+zstd,306212,11.9879,120.78,3469.28
datos_resultados_de_los_sorteos_loterías_i3kx-3zps.csv,3670852,50000,8,polypress,249130,14.7347,4.09,138.15
datos_resultados_de_los_sorteos_loterías_i3kx-3zps.csv,3670852,50000,8,polypress+brotli,260262,14.1044,,
datos_resultados_de_los_sorteos_loterías_i3kx-3zps.csv,3670852,50000,8,polypress+zstd,288997,12.702,,
datos_resultados_de_los_sorteos_loterías_i3kx-3zps.csv,3670852,50000,8,xz -9e,275120,13.3427,5.09,203.01
datos_resultados_de_los_sorteos_loterías_i3kx-3zps.csv,3670852,50000,8,zstd -19,298303,12.3058,5.19,609.89
datos_resultados_de_los_sorteos_loterías_i3kx-3zps.csv,3670852,50000,8,zstd -22,298178,12.3109,4.67,623.45
datos_resultados_de_los_sorteos_loterías_i3kx-3zps.csv,3670852,50000,8,zstd -3,510097,7.1964,168.13,561.1
opendata_fire_rescue_personnel_responses_2012_201_8fxg-nyr5.csv,3899960,50000,5,brotli -q11,212728,18.3331,0.86,506.55
opendata_fire_rescue_personnel_responses_2012_201_8fxg-nyr5.csv,3899960,50000,5,bzip2 -9,228793,17.0458,19.53,113.85
opendata_fire_rescue_personnel_responses_2012_201_8fxg-nyr5.csv,3899960,50000,5,feather+lz4,1113498,3.5024,4881.41,9032.37
opendata_fire_rescue_personnel_responses_2012_201_8fxg-nyr5.csv,3899960,50000,5,feather+zstd,699474,5.5756,3976.09,6163.38
opendata_fire_rescue_personnel_responses_2012_201_8fxg-nyr5.csv,3899960,50000,5,gzip -9,331413,11.7677,25.63,974.07
opendata_fire_rescue_personnel_responses_2012_201_8fxg-nyr5.csv,3899960,50000,5,lz4 -9,440523,8.853,47.36,564.23
opendata_fire_rescue_personnel_responses_2012_201_8fxg-nyr5.csv,3899960,50000,5,orc+snappy,426682,9.1402,728.98,1860.51
opendata_fire_rescue_personnel_responses_2012_201_8fxg-nyr5.csv,3899960,50000,5,orc+zlib,267793,14.5633,385.79,1113.9
opendata_fire_rescue_personnel_responses_2012_201_8fxg-nyr5.csv,3899960,50000,5,orc+zstd,316188,12.3343,651.8,1540.27
opendata_fire_rescue_personnel_responses_2012_201_8fxg-nyr5.csv,3899960,50000,5,parquet+brotli,255316,15.275,5.59,2256.85
opendata_fire_rescue_personnel_responses_2012_201_8fxg-nyr5.csv,3899960,50000,5,parquet+gzip,283464,13.7582,175.75,3861.57
opendata_fire_rescue_personnel_responses_2012_201_8fxg-nyr5.csv,3899960,50000,5,parquet+snappy,367576,10.6099,889.63,141.91
opendata_fire_rescue_personnel_responses_2012_201_8fxg-nyr5.csv,3899960,50000,5,parquet+zstd,262463,14.8591,90.24,4681.63
opendata_fire_rescue_personnel_responses_2012_201_8fxg-nyr5.csv,3899960,50000,5,polypress,126205,30.9018,3.16,226.28
opendata_fire_rescue_personnel_responses_2012_201_8fxg-nyr5.csv,3899960,50000,5,polypress+brotli,131363,29.6884,,
opendata_fire_rescue_personnel_responses_2012_201_8fxg-nyr5.csv,3899960,50000,5,polypress+zstd,148682,26.2302,,
opendata_fire_rescue_personnel_responses_2012_201_8fxg-nyr5.csv,3899960,50000,5,xz -9e,190360,20.4873,3.64,260.94
opendata_fire_rescue_personnel_responses_2012_201_8fxg-nyr5.csv,3899960,50000,5,zstd -19,213088,18.3021,4.46,630.23
opendata_fire_rescue_personnel_responses_2012_201_8fxg-nyr5.csv,3899960,50000,5,zstd -22,212916,18.3169,3.79,662.82
opendata_fire_rescue_personnel_responses_2012_201_8fxg-nyr5.csv,3899960,50000,5,zstd -3,334730,11.6511,173.9,626.2
health_new_york_state_statewide_covid_19_testin_xdss-u53e.csv,4148270,50000,8,brotli -q11,547916,7.571,0.96,328.24
health_new_york_state_statewide_covid_19_testin_xdss-u53e.csv,4148270,50000,8,bzip2 -9,615178,6.7432,22.28,86.12
health_new_york_state_statewide_covid_19_testin_xdss-u53e.csv,4148270,50000,8,feather+lz4,1534986,2.7025,3479.82,7962.98
health_new_york_state_statewide_covid_19_testin_xdss-u53e.csv,4148270,50000,8,feather+zstd,824898,5.0288,3519.24,5819.1
health_new_york_state_statewide_covid_19_testin_xdss-u53e.csv,4148270,50000,8,gzip -9,836290,4.9603,8.24,703.34
health_new_york_state_statewide_covid_19_testin_xdss-u53e.csv,4148270,50000,8,lz4 -9,1090482,3.8041,35.01,417.2
health_new_york_state_statewide_covid_19_testin_xdss-u53e.csv,4148270,50000,8,orc+snappy,636255,6.5198,413.22,1498.11
health_new_york_state_statewide_covid_19_testin_xdss-u53e.csv,4148270,50000,8,orc+zlib,530072,7.8259,210.05,886.22
health_new_york_state_statewide_covid_19_testin_xdss-u53e.csv,4148270,50000,8,orc+zstd,517108,8.0221,387.65,1369.9
health_new_york_state_statewide_covid_19_testin_xdss-u53e.csv,4148270,50000,8,parquet+brotli,646600,6.4155,1.18,1124.48
health_new_york_state_statewide_covid_19_testin_xdss-u53e.csv,4148270,50000,8,parquet+gzip,719207,5.7678,73.55,2681.32
health_new_york_state_statewide_covid_19_testin_xdss-u53e.csv,4148270,50000,8,parquet+snappy,908653,4.5653,510.43,146.84
health_new_york_state_statewide_covid_19_testin_xdss-u53e.csv,4148270,50000,8,parquet+zstd,622361,6.6654,28.41,3781.59
health_new_york_state_statewide_covid_19_testin_xdss-u53e.csv,4148270,50000,8,polypress,382640,10.8412,3.3,123.94
health_new_york_state_statewide_covid_19_testin_xdss-u53e.csv,4148270,50000,8,polypress+brotli,383910,10.8053,,
health_new_york_state_statewide_covid_19_testin_xdss-u53e.csv,4148270,50000,8,polypress+zstd,489744,8.4703,,
health_new_york_state_statewide_covid_19_testin_xdss-u53e.csv,4148270,50000,8,xz -9e,577648,7.1813,3.26,128.81
health_new_york_state_statewide_covid_19_testin_xdss-u53e.csv,4148270,50000,8,zstd -19,611682,6.7817,3.55,534.85
health_new_york_state_statewide_covid_19_testin_xdss-u53e.csv,4148270,50000,8,zstd -22,612020,6.778,3.32,535.13
health_new_york_state_statewide_covid_19_testin_xdss-u53e.csv,4148270,50000,8,zstd -3,925470,4.4823,149.96,490.46
opendata_howard_county_police_department_call_for_qccx-65fg.csv,4169553,50000,6,brotli -q11,474521,8.7869,1.13,409.81
opendata_howard_county_police_department_call_for_qccx-65fg.csv,4169553,50000,6,bzip2 -9,482026,8.6501,22.94,87.86
opendata_howard_county_police_department_call_for_qccx-65fg.csv,4169553,50000,6,feather+lz4,1855946,2.2466,2957.11,7650.21
opendata_howard_county_police_department_call_for_qccx-65fg.csv,4169553,50000,6,feather+zstd,1232778,3.3822,2434.01,5544.82
opendata_howard_county_police_department_call_for_qccx-65fg.csv,4169553,50000,6,gzip -9,789339,5.2823,18.69,772.59
opendata_howard_county_police_department_call_for_qccx-65fg.csv,4169553,50000,6,lz4 -9,953783,4.3716,38.23,422.5
opendata_howard_county_police_department_call_for_qccx-65fg.csv,4169553,50000,6,parquet+brotli,669229,6.2304,1.35,1702.53
opendata_howard_county_police_department_call_for_qccx-65fg.csv,4169553,50000,6,parquet+gzip,802174,5.1978,117.97,2216.8
opendata_howard_county_police_department_call_for_qccx-65fg.csv,4169553,50000,6,parquet+snappy,986179,4.228,585.86,147.49
